197,155,-37,12.08304597
196,308,-51,142.126704
344,157,-51,142.2849254
341,311,-50,200.8631375
193,456,-54,290.1396216
522,158,-54,320.0999844
348,459,-54,327.3606574
523,312,-54,352.6428788
524,462,-48,437.3785546
702,162,-55,500.0159997
704,314,-53,523.3622073
618,559,-68,572.2805256
703,462,-59,581.9080683
624,680,-64,665.0413521
875,163,-57,673.0066864
873,312,-57,686.7000801
784,564,-66,705.0730459
879,463,-59,739.2820842
621,781,-64,744.1679918
784,682,-64,777.8046027
786,784,-71,850.2823061
1060,158,-62,858.0372952
1059,310,-62,869.0138089
1059,466,-63,907.9917401
1215,160,-64,1013.017769
1213,310,-62,1021.203702
1221,465,-68,1061.961393
