197,155,-40,12.08304597
196,308,-55,142.126704
344,157,-52,142.2849254
341,311,-56,200.8631375
193,456,-59,290.1396216
522,158,-59,320.0999844
348,459,-59,327.3606574
523,312,-55,352.6428788
524,462,-56,437.3785546
702,162,-59,500.0159997
704,314,-55,523.3622073
618,559,-66,572.2805256
703,462,-57,581.9080683
624,680,-65,665.0413521
875,163,-61,673.0066864
873,312,-63,686.7000801
784,564,-70,705.0730459
879,463,-53,739.2820842
621,781,-71,744.1679918
784,682,-68,777.8046027
786,784,-67,850.2823061
1060,158,-64,858.0372952
1059,310,-62,869.0138089
1059,466,-60,907.9917401
1215,160,-64,1013.017769
1213,310,-67,1021.203702
1221,465,-68,1061.961393
